51372020291,afg,10,128
51372038791,ffb,219,196
51372063679,aaa,224,351
51372070167,dfb,256,156
51372072092,age,257,93
51372097652,cdf,259,14
51372099837,eff,276,17
51372102827,ebb,209,367
51372105825,aeg,71,112
51372110084,fba,167,74
51372116725,ddc,287,20
51372121405,ebg,156,136
51372128033,aef,102,5
51372132337,ggf,265,288
51372151759,cbd,82,143
51372152684,ebd,56,298
51372173188,cdg,257,118
51372188806,ddd,198,56
51372191213,aba,71,308
51372191833,bfe,280,89
51372206780,gca,74,37
51372207605,fda,120,85
51372222723,cef,122,109
51372225960,bag,285,406
51372229398,gcf,91,107
51372250765,fca,42,203
51372254885,dfe,176,96
51372256123,fef,285,214
51372273566,fcg,7,165
51372276425,bff,293,224
51372286377,ddf,129,33
51372323811,fcb,299,78
51372359517,gba,130,34
51372371616,baf,22,105
51372380447,geg,134,95
51372432570,dga,13,50
51372446331,abf,137,187
51372449799,cdc,264,175
51372456165,gaf,33,133
51372464023,def,4,27
51372473349,fdd,20,270
51372474849,ccg,18,115
51372484934,afa,97,172
51372507275,cee,248,206
51372509312,efc,36,29
51372525570,dfg,232,490
51372529348,eeb,90,107
51372538135,bcf,28,81
51372545777,dcf,190,117
51372566427,ccb,139,14
51372580717,efg,84,259
51372587505,ede,91,317
51372589342,cfe,238,161
51372597746,ggd,126,81
51372617602,bfe,61,78
51372635259,acd,251,85
51372672267,fac,262,203
51372751262,cab,100,152
51372751642,dbg,291,9
51372778518,afb,37,36
51372806348,abc,186,181
51372815560,ebg,24,133
51372837923,bfg,275,82
51372850548,ega,14,84
51372853689,cea,33,6
51372877395,fff,235,120
51372889321,cgd,144,325
51372905455,ddg,168,20
51372910365,fgd,223,492
51372918902,bgd,154,39
51372922631,gbg,186,99
51372939585,dcf,242,136
51372950697,ced,15,72
51372966536,bec,98,5
51372996022,efg,275,209
51373008604,ace,195,82
51373014153,fbc,263,172
51373019678,bde,62,74
51373054927,edd,134,56
51373084956,abd,46,134
51373085117,aed,90,114
51373088118,eea,249,173
51373094978,fce,99,40
51373109347,dge,211,269
51373110374,aeb,238,264
51373134969,gfd,58,121
51373209351,gab,149,118
51373246918,eae,182,48
51373249872,gaa,49,26
51373253142,ggc,60,411
51373303096,bbc,256,128
51373326634,gcc,264,136
51373346372,dfa,119,120
51373369066,adc,268,121
51373392331,cff,192,153
51373398061,fdf,6,64
51373426946,eeg,186,148
51373451554,dcb,60,62
51373521348,abb,184,258
51373562969,fdb,65,132
51373574305,bcb,141,205
51373590419,ced,284,61
51373616121,edc,209,250
51373649288,aag,24,53
51373674960,cfa,21,5
51373680167,fae,78,285
51373703150,fda,150,72
51373715006,cac,123,110
51373735187,dgb,215,342
51373749644,aad,101,212
51373758016,cad,212,188
51373763581,aef,220,5
51373796139,ebf,256,28
51373808953,dae,181,5
51373809437,eec,283,80
51373852069,afa,171,202
51373864892,eaa,116,37
51373881814,fga,129,5
51373901813,gdg,276,110
51373906605,bcg,173,5
51373909554,aee,278,92
51373932482,cad,156,214
51373939640,cfb,67,120
51373944697,ceb,156,126
51373969605,aac,126,73
51373972243,dbc,55,484
51373979664,ebb,222,425
51374028986,aca,31,252
51374029140,fab,160,38
51374039277,dac,58,206
51374050889,bcd,131,125
51374057920,bbf,166,94
51374117645,aeb,245,306
51374123055,bdd,219,80
51374135855,adg,167,69
51374144723,bae,99,155
51374154919,eeb,235,102
51374156234,bge,89,95
51374168867,gcf,163,114
51374201051,bgf,119,1208
51374209791,gec,105,75
51374210686,fcd,274,42
51374223256,gbc,160,59
51374249869,ded,245,124
51374255841,dab,136,647
51374269181,fdf,146,75
51374293106,bed,147,170
51374340085,aga,286,26
51374352534,cba,145,154
51374366084,ecg,292,17
51374384090,fbb,248,50
51374409749,edb,152,52
51374414785,bbe,43,142
51374432689,cga,201,113
51374435707,eba,216,55
51374443896,acf,192,25
51374445543,edf,217,7
51374468722,ece,74,210
51374488619,fbd,202,112
51374492117,bdf,173,267
51374502332,gga,71,170
51374512424,fcf,60,8
51374523104,ggg,222,186
51374535567,cdd,214,94
51374551862,edg,50,115
51374556220,fbe,158,56
51374558141,bfa,51,5
51374572831,aaf,165,33
51374589172,ecc,171,94
51374598511,ffc,75,213
51374608421,aag,1,50
51374615540,bbd,278,137
51374624083,bef,72,411
51374686210,faa,178,86
51374710353,eeg,240,127
51374730138,gbb,264,171
51374736581,ada,180,58
51374753218,gea,43,35
51374769014,cbf,132,5
51374769995,gfb,29,144
51374775638,acd,146,85
51374795922,bca,288,43
51374798266,cbg,117,144
51374806781,dcd,292,46
51374822827,dfd,48,5
51374827193,beb,140,174
51374866416,dfe,64,102
51374896329,cgb,216,213
51374910213,fbg,181,5
51374929347,bef,258,390
51374936258,fgb,284,104
51374937163,ead,198,165
51374962881,dad,125,42
51374969651,dgg,43,149
51374978645,cgf,101,90
51374994419,ebd,156,303
51374998733,dgd,244,391
51375000607,aef,171,5
51375031273,cae,216,21
51375036290,ebg,251,115
51375106490,ebc,62,20
51375120440,abc,125,170
51375122637,ddb,192,5
51375156150,ceg,141,196
51375161530,dga,283,43
51375164956,fcf,244,7
51375175725,gag,149,167
51375181662,bga,214,327
51375185521,bad,22,409
51375188997,ffg,160,24
51375200700,eed,58,17
51375230918,ega,276,70
51375247064,bge,156,113
51375260067,ccc,238,271
51375267642,bda,179,396
51375281734,dbd,26,295
51375290760,baa,258,89
51375299719,fdd,74,305
51375306115,eab,208,19
51375308774,gdb,202,80
51375310164,gaf,138,147
51375322132,cgg,166,159
51375324307,deg,2,6
51375329402,cee,43,234
51375330890,ebd,69,266
51375332867,cef,63,125
51375333188,bdc,149,125
51375338064,fcg,33,193
51375346961,cfc,29,140
51375399606,dab,62,634
51375400468,adb,40,266
51375412375,caa,199,63
51375425393,ccd,254,77
51375434609,dfe,93,119
51375456203,fda,249,81
51375485266,gdc,115,189
51375489951,baf,202,98
51375493112,fea,170,60
51375493810,dga,28,40
51375512792,ace,234,84
51375527987,fcb,123,65
51375544186,ggc,38,411
51375544842,bde,271,70
51375551523,gaa,199,28
51375556555,bef,65,343
51375574040,fgf,185,115
51375599643,ffd,74,190
51375612380,dac,211,208
51375683097,dbd,14,277
51375688090,gac,2,5
51375704360,feb,77,255
51375714792,gef,187,5
51375738696,eda,183,25
51375776710,fad,79,490
51375785657,fdg,88,5
51375791737,eac,187,155
51375793392,ffd,94,201
51375798982,aeb,237,348
51375807788,cbc,83,5
51375829942,dde,184,203
51375839500,cfd,60,54
51375844383,efd,253,82
51375864273,ced,107,55
51375877782,egc,25,233
51375894869,gbf,55,186
51375917638,dgc,70,177
51375925422,fdc,181,154
51375947344,cag,162,143
51375976363,dda,123,188
51375992388,ecd,140,85
51375996145,gda,274,57
51376006943,afg,194,113
51376030077,feg,8,410
51376033537,fgf,224,117
51376059842,aef,40,5
51376084952,fgg,185,145
51376090513,cgd,118,386
51376107614,gbd,13,120
51376115274,gdf,17,85
51376132225,fcc,178,57
51376138114,dae,271,5
51376146958,gaf,254,119
51376148732,gfe,89,310
51376175942,fbe,149,64
51376194678,fag,71,224
51376202986,bge,162,92
51376221563,dce,268,90
51376277008,adc,30,102
51376286281,cdb,184,5
51376337575,ggd,60,68
51376348247,eag,257,143
51376355487,dfa,95,115
51376362217,bbf,189,80
51376368372,ade,235,173
51376370168,ggb,30,38
51376387364,def,60,31
51376397974,edd,162,49
51376412606,cde,136,205
51376413588,bcf,262,65
51376423984,eba,253,47
51376444552,gge,296,172
51376446667,efe,55,162
51376453451,dbg,243,8
51376455927,dea,84,233
51376462775,dbb,235,67
51376494709,dgf,101,163
51376495527,agb,63,580
51376512062,gff,24,210
51376529998,ggb,125,44
51376530801,fgc,21,141
51376537734,ccg,100,117
51376580083,feb,132,265
51376581545,bfe,270,66
51376583223,dcg,94,28
51376614267,bab,252,12
51376617945,cgc,56,149
51376636455,dgb,254,287
51376646981,fea,251,54
51376660366,aae,185,146
51376668434,bcf,91,54
51376678325,dbe,25,279
51376704792,dcg,89,32
51376706749,efd,15,79
51376717892,afg,14,103
51376727292,ege,193,105
51376746151,eca,151,150
51376759468,cge,28,47
51376760332,cec,145,128
51376793431,ead,216,153
51376802485,eaa,121,30
51376814590,ggb,263,41
51376817977,fgd,129,418
51376834646,gde,182,32
51376841759,ceg,118,172
51376871901,bad,169,413
51376879002,ede,155,288
51376882232,aef,50,5
51376883855,bbg,222,118
51376889232,fad,58,578
51376900058,cab,158,158
51376902874,gfg,154,24
51376905008,fec,16,26
51376915279,egb,260,118
51376926207,bcd,263,125
51376926753,egg,14,191
51376928367,gcg,7,67
51376948034,cac,106,93
51376957619,gfc,222,90
51376993093,abg,148,25
51377024534,fcg,81,164
51377046555,cce,167,97
51377051327,dca,289,5
51377055416,agf,53,176
51377062245,ega,129,63
51377065075,dff,131,356
51377084164,egf,163,64
51377102181,gbf,207,171
51377107738,bag,293,401
51377120426,bbd,66,141
51377164205,afg,31,116
51377170074,abd,18,144
51377191325,gbb,21,176
51377225188,dcc,106,174
51377236151,bgc,160,270
51377245013,cbd,56,135
51377250732,bcb,292,209
51377261420,abc,19,190
51377267603,caa,59,64
51377272964,dfb,82,138
51377336455,daa,70,65
51377352026,edg,32,123
51377361504,aea,150,33
51377369368,efe,208,147
51377378485,gff,251,235
51377394181,bee,82,111
51377404442,cgg,269,168
51377419362,fdb,90,151
51377427248,aab,120,63
51377464085,ebg,258,131
51377476929,ffd,125,219
51377502463,ebe,189,266
51377506002,aee,202,107
51377525460,agc,138,124
51377537088,bbb,79,210
51377569485,cdb,226,5
51377588082,beg,142,255
51377594400,cbf,47,5
51377598426,ddf,172,28
51377610526,ecg,100,14
51377613288,acf,163,21
51377616736,dag,157,5
51377637235,ffe,213,16
51377638123,faf,165,13
51377652789,bgc,195,299
51377663780,gcf,92,128
51377664255,fbb,2,57
51377676295,fee,182,210
51377697232,acg,156,29
51377714672,gad,196,160
51377721698,age,117,98
51377727319,abe,5,106
51377736501,bdf,140,253
51377737332,bdg,62,284
51377745044,bfb,209,269
51377746658,dda,23,157
51377772919,dee,96,184
51377788074,fca,157,162
51377810783,acc,237,311
51377819104,geg,58,112
51377828777,cbb,154,95
51377870328,efc,96,33
51377871830,cfd,37,62
51377885334,egd,239,142
51377907623,adb,141,250
51377920849,bgb,227,46
51377929259,bfc,256,260
51377930303,cba,150,138
51377954447,geg,234,120
51377977617,ead,240,159
51377977823,cag,122,127
51377979961,ddg,25,22
51377980917,fba,144,75
51378023686,aff,217,168
51378029490,ebe,119,258
51378048115,afb,193,41
51378079657,efb,59,13
51378087318,dec,111,84
51378098185,bga,81,297
51378108302,fbg,163,5
51378110250,fec,236,30
51378129957,fad,99,479
51378131467,afg,234,131
51378136560,gea,42,32
51378167843,fce,148,39
51378171443,aed,184,128
51378173885,cfa,141,5
51378185085,edg,16,125
51378219528,bgb,133,37
51378223477,bea,196,102
51378236816,gee,263,45
51378237793,ecf,222,234
51378247596,afe,221,97
51378248411,ccf,76,84
51378255497,eee,282,70
51378282414,cbe,115,55
51378330240,gag,261,141
51378336820,ddc,38,21
51378354322,edc,76,205
51378357620,bgg,236,133
51378359708,dab,105,659
51378389710,bdb,137,156
51378402524,afd,35,90
51378425232,geb,127,138
51378436965,ade,45,174
51378441679,egb,295,108
51378471156,gac,186,5
51378505930,cda,179,125
51378529242,dcb,39,63
51378534021,cca,26,191
51378563399,fga,18,5
51378576957,add,217,159
51378607805,dac,136,218
51378608990,bge,210,98
51378620817,cdg,157,126
51378621159,bbd,110,118
51378654242,fab,245,35
51378657571,edb,90,50
51378659761,gbe,35,250
51378710020,aga,3,27
51378714917,cea,84,6
51378719668,dfa,159,113
51378727846,abd,168,123
51378740377,cad,168,239
51378772087,dfd,32,5
51378789146,fgc,109,153
51378791170,edf,238,8
51378816714,eef,229,121
51378857344,aec,85,127
51378923452,efa,288,299
51378927850,ceg,139,196
51378931378,aca,98,264
51378944893,ddb,237,5
51378953942,bfd,279,14
51378994870,bcg,54,5
51379006173,acb,298,82
51379013024,efc,286,34
51379032309,bfb,52,266
51379100359,bac,62,10
51379125525,agd,25,5
51379135082,fge,24,87
51379135854,ece,105,231
51379188337,ffd,155,249
51379224661,gba,73,38
51379249835,bcg,2,5
51379259484,dba,31,257
51379290918,afb,135,36
51379293393,dcb,266,54
51379329391,dfg,192,573
51379336829,ffe,160,14
51379363853,aaa,116,379
51379388657,ecb,89,146
51379391159,gdd,115,22
51379406001,fad,276,407
51379407937,fgb,90,122
51379408215,acd,165,81
51379409438,eca,87,160
51379410361,bef,132,367
51379424958,gee,168,52
51379437805,caf,115,299
51379478924,eae,239,40
51379489408,abc,64,209
51379491408,gce,84,82
51379525767,ged,155,141
51379526864,cgf,47,84
51379562503,cgc,43,143
51379580470,efb,195,15
51379605599,agg,254,96
51379622666,def,14,34
51379632087,ccc,10,241
51379663635,ddb,60,5
51379663901,agc,137,146
51379675415,geg,1,135
51379679758,bff,277,237
51379684670,gab,165,121
51379704355,fbd,106,127
51379704554,cfg,79,46
51379727900,gfa,134,122
51379758442,fcd,247,45
51379758790,fgb,291,140
51379777898,adf,225,44
51379783378,eaf,189,144
51379784468,eac,178,176
51379795772,ggf,143,285
51379805731,eff,201,13
51379808643,cac,9,93
51379817414,dfc,32,350
51379827129,faa,220,73
51379834183,fgc,2,180
51379924241,bbb,115,174
51379928520,ggd,106,76
51379950319,cfc,286,154
51379950488,daf,50,143
51379955779,efb,167,15
51379957372,aaf,55,26
51379959886,fgb,203,134
51379990064,bgd,20,40
51379999327,deb,172,79
51380000956,fce,212,43
51380040720,gae,138,257
51380047725,afb,191,39
51380048686,bcb,120,229
51380049193,fbf,288,190
51380056123,gae,100,277
51380057694,eag,272,134
51380081927,dde,171,196
51380097538,caa,88,67
51380105292,aag,137,57
51380106417,gcc,103,144
51380111659,ebg,157,149
51380120396,aef,31,5
51380133588,gdg,124,96
51380134727,bba,237,124
51380142530,fba,262,81
51380150155,dad,138,34
51380152168,ffe,211,16
51380153527,ddc,145,17
51380194327,gfg,228,24
51380198171,eac,268,179
51380205458,fdf,261,60
51380211051,dbc,159,566
51380225363,ece,77,191
51380227000,dbf,25,14
51380227429,ged,239,150
51380246663,bdg,129,292
51380266444,gcg,272,67
51380270055,aad,268,201
51380284135,gdb,87,82
51380288615,ebg,185,144
51380289680,dgd,277,457
51380290417,bce,62,380
51380313309,cca,258,223
51380319360,dfa,76,110
51380333769,eac,250,189
51380338755,gag,185,118
51380339330,fcf,14,5
51380380748,egf,141,75
51380403793,cee,8,266
51380441910,afa,50,163
51380445644,fed,111,135
51380464881,gda,236,52
51380475129,ebf,140,32
51380480145,gfd,124,116
51380483313,bcc,284,71
51380486519,bad,83,466
51380490105,bcd,106,112
51380494899,gbg,41,81
51380495700,baf,15,84
51380519449,gbc,283,61
51380519804,feg,206,475
51380533567,bdc,52,137
51380554644,ccf,201,84
51380557058,fbb,31,62
51380564157,gde,279,29
51380571837,bda,220,419
51380576547,ffa,179,257
51380595377,abf,161,207
51380601515,bdd,286,73
51380606966,fda,67,76
51380631864,ecd,290,85
51380647521,gga,140,147
51380651235,eeg,92,121
51380652602,cdf,67,15
51380654393,afc,291,238
51380658686,fdc,282,170
51380671232,cef,190,143
51380712257,dfb,194,115
51380718251,fdf,204,52
51380738807,fea,284,51
51380758557,dcf,231,126
51380768521,dda,26,135
51380787988,gde,165,26
51380795929,ebb,21,425
51380857124,bfg,172,72
51380858379,aaf,226,23
51380858733,fac,249,198
51380865789,cgb,202,204
51380866253,gcd,90,138
51380871015,cab,293,173
51380895176,ffe,201,13
51380912173,dcc,275,167
51380937369,cbc,33,5
51380948299,eea,15,143
51380950738,acc,178,332
51380959325,fcf,27,5
51380972698,edg,21,101
51380994731,bcb,140,187
51381013997,cgc,157,143
51381029182,fdg,149,5
51381064894,ggc,148,386
51381084295,aeg,234,124
51381110142,fbb,230,65
51381129614,ecc,38,108
51381157044,cbe,141,56
51381158075,eed,56,15
51381158338,dcd,154,37
51381163570,dec,297,76
51381165503,cca,153,198
51381167673,cfe,121,130
51381177689,egb,96,99
51381189348,dbf,84,16
51381190653,ecd,54,95
51381214396,cba,75,136
51381231952,fge,230,87
51381239816,gca,48,30
51381264969,fde,85,301
51381271125,aba,102,311
51381275754,dga,275,47
51381299200,def,171,35
51381334159,gbf,164,167
51381344363,cff,8,166
51381357744,cdg,98,133
51381359050,acb,271,96
51381377380,efd,279,93
51381413797,fae,119,267
51381458673,bbd,64,105
51381474242,gbc,69,49
51381478023,eba,158,54
51381561751,bef,46,319
51381601614,gfg,267,22
51381610460,gaf,78,114
51381612259,gcb,104,197
51381619485,bgf,139,1377
51381632362,ded,21,132
51381644129,aga,255,24
51381670338,gfb,125,119
51381670636,cca,141,221
51381671330,dga,234,42
51381673878,aeb,79,351
51381682729,abb,207,283
51381714662,dbb,175,62
51381745615,ffb,247,233
51381752860,dfa,170,111
51381779257,gbf,13,153
51381787965,eee,238,76
51381790358,agg,292,87
51381793928,fgg,65,140
51381801199,edb,164,51
51381809412,eec,218,83
51381844002,egg,206,219
51381848668,eaa,181,26
51381850101,fef,261,222
51381855072,ecb,177,162
51381864036,agd,256,5
51381888389,ddd,245,58
51381926698,deg,26,6
51381927315,agf,259,202
51381943812,bfc,142,280
51381947080,bea,77,104
51381947099,bab,171,12
51381967904,daf,251,148
51381977559,gfc,183,78
51381985015,cgd,5,378
51382014772,dbd,20,307
51382016133,gaa,157,29
51382029485,gga,240,138
51382042376,faf,163,12
51382055919,ccb,102,14
51382075097,aff,88,134
51382077804,bff,77,248
51382081539,afg,66,134
51382082267,ecf,22,210
51382106623,bec,88,5
51382112448,dea,220,223
51382115835,efg,105,200
51382117284,bae,281,145
51382135947,fbc,132,194
51382147828,bda,50,456
51382208780,bca,236,50
51382212679,bbc,126,124
51382257571,bdc,149,152
51382260704,gga,104,162
51382274302,gfa,254,122
51382325478,fcg,249,180
51382343757,gec,159,60
51382355652,ega,77,56
51382369270,cdc,160,164
51382379839,ffg,212,22
51382382345,gbd,198,122
51382433382,cdf,96,13
51382445143,fgd,258,484
51382461893,egd,20,143
51382475540,efe,49,138
51382481899,aeb,41,379
51382527727,bgc,127,272
51382594015,dfc,57,353
51382598869,dge,194,301
51382606204,bde,247,63
51382611886,ccg,20,102
51382612954,fff,269,133
51382613359,gfe,3,282
51382635418,fgg,274,165
51382655650,fag,101,224
51382656719,dgf,204,172
51382662501,gca,87,30
51382703485,ddf,248,26
51382758514,cgb,295,189
51382777859,bca,254,56
51382781791,fag,48,228
51382786472,ffd,103,273
51382810889,aeb,221,360
51382816120,aaa,96,416
51382823180,eff,10,14
51382838519,fbd,88,121
51382843473,eec,158,92
51382845998,cde,263,202
51382850246,dgb,139,241
51382881334,fcb,290,70
51382892614,gff,170,277
51382932097,cbb,262,108
51382933598,cfb,155,99
51382946772,aae,184,162
51382978514,ffa,214,249
51382983073,cab,154,174
51382985305,eeb,81,103
51382988385,agd,175,5
51383009634,gge,140,165
51383013900,bec,160,5
51383020984,bba,60,138
51383044394,eda,5,22
51383076090,cdd,60,100
51383087505,ffe,181,11
51383096589,acc,166,332
51383109923,aab,23,71
51383110646,bed,299,170
51383169671,fge,63,98
51383193370,bed,137,161
51383200439,fdc,192,195
51383207165,egc,101,237
51383234298,bfc,93,302
51383234368,aac,78,61
51383234918,acf,155,21
51383243834,fag,2,239
51383244736,bbd,81,106
51383267305,ceb,130,117
51383275333,afg,21,120
51383275566,dea,13,218
51383276000,gdf,205,100
51383287678,ece,130,198
51383290669,ada,290,50
51383290857,age,129,98
51383298843,ccb,1,14
51383372537,dcg,60,32
51383373881,dbe,220,228
51383399399,afa,285,149
51383404507,gad,7,156
51383406938,feb,36,254
51383428879,fcb,196,67
51383441186,cdg,96,114
51383454163,fba,199,96
51383458187,geg,179,156
51383474991,bbe,6,160
51383475011,eag,245,132
51383477531,dga,125,34
51383483125,aee,72,102
51383512520,abc,177,190
51383521288,cdd,58,87
51383533809,aaf,61,18
51383535437,fae,117,269
51383546276,ddg,221,25
51383554781,ggg,9,178
51383556792,eab,41,22
51383566719,bae,56,123
51383574797,agb,36,678
51383579023,caa,58,75
51383591014,fca,78,163
51383613495,beb,188,168
51383646495,cbg,32,132
51383663621,agc,239,116
51383692921,gfd,20,132
51383696754,cfa,173,5
51383701270,fbd,12,111
51383713139,gdc,280,183
51383730651,ebd,270,255
51383740769,beg,202,270
51383762309,def,214,37
51383774513,cae,1,22
51383786510,ccd,296,72
51383806628,bfe,191,67
51383812807,gea,90,26
51383834432,cgf,251,97
51383842405,adg,219,75
51383877317,ddd,161,62
51383915764,gef,172,5
51383916659,fgf,89,113
51383936424,efb,254,16
51383965089,bea,226,99
51383969485,aed,50,152
51383992010,aab,239,66
51384018494,ebc,28,19
51384022643,fdc,18,189
51384041273,cdb,235,5
51384046144,ggb,294,33
51384057026,ged,23,168
51384066359,eec,273,104
51384066832,dag,150,5
51384068769,dca,96,5
51384068994,aag,90,49
51384077545,ffc,170,242
51384111416,cbg,283,106
51384114202,gfg,156,20
51384114877,efg,122,208
51384134927,bfa,39,5
51384140436,cge,286,47
51384165228,bgg,129,130
51384202575,gae,58,263
51384221749,efc,227,31
51384222902,eca,145,190
51384251009,eac,76,181
51384254795,ebd,88,288
51384259345,bgc,296,244
51384281499,ccc,180,204
51384309714,gec,201,70
51384316989,ebe,201,237
51384326650,aea,26,31
51384337217,bga,110,308
51384341884,cga,215,108
51384404519,bfd,5,11
51384412371,fab,24,31
51384496701,fbe,1,51
51384506850,dae,18,5
51384511771,ced,241,56
51384532180,adg,123,76
51384535093,dbg,10,7
51384548392,efg,213,170
51384550434,dff,99,395
51384556534,abf,287,204
51384582535,bcc,144,68
51384591976,dgg,83,169
51384621615,adb,41,207
51384635233,ece,226,211
51384641734,cbf,217,5
51384726242,ddb,247,5
51384728682,dac,212,196
51384731559,fcf,173,5
51384736553,afd,165,87
51384775194,gbe,157,270
51384803730,dce,202,75
51384807338,bfg,63,62
51384819090,bcf,274,55
51384819129,aeg,214,125
51384849603,edg,238,84
51384857276,baa,162,72
51384859559,cad,17,215
51384881791,gbc,258,56
51384882196,add,96,136
51384890194,deb,267,67
51384915928,cda,129,132
51384932362,cee,154,242
51384936101,ege,4,120
51384938864,ffe,149,10
51384944557,efd,40,95
51384948612,ace,270,97
51384958028,fea,131,43
51384969348,cbd,90,152
51384986242,gbb,246,183
51385003286,fgd,123,474
51385018114,fad,63,472
51385027308,dee,208,161
51385035107,dfe,236,109
51385063897,edb,168,41
51385070913,bcf,286,44
51385098021,gef,41,5
51385108748,gbg,241,95
51385119415,ebf,86,28
51385141719,dbe,40,248
51385151159,aca,285,242
51385155274,aef,266,5
51385173926,fba,78,109
51385205002,fdd,217,286
51385212150,aec,293,132
51385224742,fac,140,205
51385296267,fea,187,47
51385298425,cfe,172,117
51385316341,gad,138,154
51385330581,eba,61,43
51385330880,eaa,76,29
51385332141,ggg,221,202
51385346291,gaa,50,29
51385372806,fde,70,285
51385396119,bbc,84,112
51385428013,bbf,40,94
51385445221,eed,249,16
51385467479,bce,183,380
51385467988,agg,137,90
51385470569,dbf,61,13
51385476337,bfc,51,341
51385483243,ggc,138,459
51385483503,gdg,216,84
51385498026,cee,260,215
51385503221,dgc,156,205
51385543545,bdg,249,268
51385563426,edf,283,7
51385564751,gfb,220,104
51385575931,fbd,208,104
51385597051,agd,244,5
51385600096,acg,146,30
51385615840,cea,153,6
51385619238,fec,272,35
51385623421,def,117,40
51385639870,dee,270,175
51385672058,bga,260,249
51385700313,cfg,205,51
51385718686,afe,58,102
51385730910,dcc,197,170
51385762717,bgd,272,47
51385766666,cec,183,139
51385780395,bdb,55,124
51385782467,bef,245,267
51385799369,adc,10,106
51385804529,dba,117,218
51385822193,aga,250,24
51385838405,ggc,293,390
51385852659,fcc,96,45
51385868608,dfb,176,126
51385882366,eae,242,33
51385891079,acf,277,24
51385893826,adb,241,233
51385911652,ebb,292,488
51385920342,dgc,75,166
51385940526,bdb,239,114
51385943834,gee,38,45
51385972163,afb,94,46
51385990575,ffe,40,8
51386003018,dde,175,225
51386004831,acc,149,305
51386008295,bca,52,59
51386010479,def,108,43
51386017910,bff,16,218
51386026243,ged,151,178
51386091243,feg,278,389
51386098583,daf,18,148
51386099532,dcd,42,43
51386107276,gbb,216,150
51386123782,cca,59,249
51386125445,adf,99,39
51386134895,gce,71,80
51386164991,fee,61,243
51386169866,fga,55,5
51386190268,gcc,124,136
51386209256,fbc,134,215
51386219695,aee,54,86
51386237425,ede,155,296
51386241395,dfb,15,149
51386254340,edd,80,58
51386271760,edb,46,39
51386279692,ffc,254,254
51386281735,dcb,35,51
51386297115,ddg,173,25
51386307112,cbb,237,97
51386330757,deg,257,6
51386368744,bee,203,130
51386373649,afd,114,76
51386377798,fbf,123,152
51386421078,acd,142,87
51386426039,bbd,132,91
51386448068,fde,8,302
51386453228,cdd,64,100
51386471324,ead,278,189
51386488242,bbg,5,110
51386503635,eeb,36,114
51386516305,gfd,173,134
51386516607,bdd,23,68
51386522719,cef,58,138
51386527101,caa,181,76
51386545038,fad,227,438
51386556872,gab,88,98
51386560259,bdf,193,268
51386584773,age,147,96
51386596447,fef,45,217
51386596743,cag,281,133
51386598153,cce,172,94
51386606496,dbg,238,7
51386609427,bag,69,445
51386624894,fbb,185,59
51386627117,aca,52,210
51386629041,cac,76,103
51386630759,eef,198,134
51386632857,abg,207,21
51386633330,bab,243,12
51386664218,dda,250,156
51386675238,fbd,80,86
51386690961,bga,201,229
51386696442,abb,14,257
51386706037,dce,79,65
51386719598,cgg,283,159
51386723380,gec,68,78
51386745926,edc,268,196
51386756649,ccb,69,11
51386800665,gcd,21,121
51386840151,aba,165,298
51386845901,cdf,172,13
51386860166,daa,259,52
51386860774,caf,243,299
51386865378,efa,137,290
51386895897,gdd,96,20
51386911283,ebf,152,32
51386914953,bef,126,315
51386930744,gbb,233,129
51386934028,bgc,186,229
51386945787,cfa,127,5
51386953630,cbe,123,53
51387035774,fcf,3,5
51387039081,fdc,28,179
51387063550,ddf,158,30
51387074460,dbg,263,6
51387082546,aaf,237,21
51387083448,fdb,106,131
51387101260,eac,127,175
51387123488,abe,133,110
51387151432,gfb,69,112
51387175000,eed,87,16
51387181882,gac,35,5
51387215723,ddb,18,5
51387267587,fad,129,433
51387275976,gba,217,35
51387288480,cgg,161,171
51387293798,dad,173,29
51387308094,dbd,265,260
51387323437,ecf,87,197
51387356398,egg,63,223
51387361179,ffa,94,211
51387367674,fbe,181,50
51387375369,gcf,31,138
51387389966,ege,68,116
51387396718,ecg,204,16
51387421444,aab,159,72
51387429819,bef,123,355
51387435098,add,229,160
51387456823,aag,242,57
51387474379,ade,60,196
51387479096,dga,277,34
51387481619,cdd,59,92
51387482011,gcg,293,53
51387482728,ceg,283,156
51387499830,ggg,94,197
51387508615,bbf,59,83
51387525166,abd,200,108
51387567449,dgb,140,245
51387574507,bce,106,410
51387585297,ccf,29,75
51387624884,bac,261,10
51387634599,add,19,166
51387644946,fbg,227,5
51387670398,cfd,204,71
51387671914,bgb,103,39
51387672833,gac,229,5
51387675448,fcc,74,36
51387688788,aad,69,215
51387720353,gbd,29,145
51387751273,fga,63,5
51387788634,eea,266,124
51387790135,gcg,94,55
51387792268,efe,55,132
51387792983,afd,192,88
51387797753,gda,164,47
51387801102,bge,40,101
51387812784,gdb,85,82
51387827868,eba,135,48
51387857755,cge,66,38
51387870729,bda,161,396
51387876651,deb,240,60
51387900167,ffb,298,242
51387906679,egb,281,103
51387912069,dcf,251,129
51387924535,abc,72,193
51387930617,eda,244,23
51387941487,fbc,242,225
51387971821,cff,86,141
51387991477,dab,13,573
51388023694,gfg,167,21
51388024799,eee,292,66
51388033196,eab,183,20
51388040938,bfa,7,5
51388057881,gea,144,22
